label,content
3,e năm nay đang học 12 và chuẩn bị thi nhưng em vẫn chưa xác định được ngành em thích bên máy tính các thứ em tính học cntt nhưng sợ học không nổi em đang tính học cao đẳng mọi người tư vấn cho em một ngành phù hợp với ạ
3,xin chào ạ em 2002 muốn tìm trường em thích ngành công nghệ thông tin và kỹ thuật oto nhưng em không tìm được trường phù hợp anh chị nào hiểu biết về trường đại học ở hồ chí minh tư vấn em với ạ
2,mọi người anh chị cho em hỏi có nên học ngành công nghệ thông tin không ạ em cảm ơn mong mọi người tư vấn giúp em
0,mọi người ơi cho em hỏi ai đang hc cntt ở trường đại học sư phạm tphcm cho mình xin 1 ít review với
3,em chào anh chị em định hướng chọn ngành công nghệ thông tin không biết nên chọn trường nào xin cho em chút ý kiến
2,em đang phân vân giữa 3 ngành ngôn ngữ anh quản trị nhân lực và logistic em muốn chú trọng đến 1 ngành để tập trung vào những môn đó mọi người cho em xin ý kiến về những vấn đề sau với ạ thu nhập thực tế chương trình học 
0,chào admin và các anh chj trong nhómem sinh năm 2002 năm nay tốt nghiệp thpt em đang có định hướng theo cntt nhưng lực học trung bình nên muốn tìm 1 trường cao đẳng để theo học em có tìm hiểu thấy ngành iot giờ đang hot trend nhưng không hiểu nhiều về ngành này em thấy ngành này bên fpt đang có chương trình đào tạo mà lại xét học bạ nữa mọi người tư vấn giúp em với ạ em cảm ơn anh chị nhiều ạ
1,cho em hỏi ngành đông phương học ra trường kiếm việc làm dễ không ạ
3,cho em hỏi là sau khi thông báo điểm thi các trường đại học cũng báo điểm sàn thì bắt đầu được thay đổi nguyện vọng đến tầm bao lâu là chốt ạ thường thì đến bao giờ các trường mới chốt học sinh thông báo trúng tuyển ạ
3,chào mọi người em là nữ ạ sn 2003mọi người cho em hỏi học logistics thiên về hướng kinh tế thì trường nào ổn nhất mà mức giá tầm 18 tr ạ kv miền nam em có tìm hiểu trường đại học gtvt và đại học bách khoa nhưng ngành này chuyên về đào tạo kĩ sư logistics mà em là nữ nên nghĩ sẽ không phù hợp ạ em dự định sẽ thi khối d mức điểm tầm 25đ ạ em cảm ơn mọi người nhiều ạ
0,dạ em đang muốn thi vào ngành tài chính ngân hàng thì giữa trường ueh và uel thì trường nào được hơn ạ
3,mọi người cho em xin ý kiến về trường cao đẳng y dược và cao đẳng du lịch với ạ nên học trường nào hơn ạ và trường cao đẳng y nào oke nhất ạ mong các anh chị tv cho em ạ
3,chào mọi người em năm nay lớp 11 hiện bản thân em đang học khá tốt văn và anh em định sẽ bồi dưỡng thêm toán để thi khối d01 anh chị có thể tư vấn giúp em có những ngành nào không ạ em cám ơn
0,cho em xin ít review ngành  ngôn ngữ a trường đại học thương mại hn với ạ
3,thích hợp với các bạn 2002 nè nội dung chia sẻ về cách ôn luyện các ngày cận thi và trong khi thi nè
3,mọi người tư vấn giúp em với ạ em muốn học nghề hàn liệu có nên học 1khoá ngắn hạn khoảng 2 tháng nghề này hàn điện và hàn mig tại trung tâm hàn công nghệ cao qmc ở thanh trì hà nội không ạ liệu trung tâm đó chất lượng có tốt không có nên học ở đó không ai biết tư vấn giúp em với ạ em cảm ơn
1,dạ hiện em đang tìm hiểu ngành kĩ thuật hoá học ở đây có anh chị nào đã ra trường ngành này có thể cho em biết là ngành này sẽ làm những việc gì không ạ
3,cho em xin học phí và tên các trg đào tạo ngành công nghệ tt với ạ với chất lượng đầu ra tốt với ạ
0,anh chị bạn bè cho em xin review ngành cntt ở trường spkt và khoa học tự nhiên với ạ trường nào đào tạo tốt hơn ạ em cám ơn
3,chào mọi người ạ hiện tại em đang lớp 11 năm sau 12 em có đam mê với môn tin và công nghệ thông tin anh chị nào học cntt có thể tư vấn giúp em không em ở miền nam và có dự định thi vào sài gòn ạ em là nữ
3,chào mọi người ạem muốn học cntt ở hcm thì nên chọn trường nào hợp lí ạđk không cao ạ
3,mọi người có thể tư vấn cho em các ngành khối a được không ạ lực hok của em loại khá không bt nên chọn ngành nào cho phù hợp nhờ mọi người chỉ dẫn em cảm ơn
0,nếu học nganh cntt mà không học ở bk hay vnu thì còn lựa chọn nào tốt ạ
3,anh chị em là ng ít nói ngại giao tiếp em là ng hướng ngoại em không hoàn toàn yêu thích nghề nào thì nên chọn nghề nào để phù hợp trc hết là với tính cách của em ạem cảm ơn
2,em có định hướng thi ngành kế toán nhưng chưa biết chọn trường nào để học chuyên ngành này ạ is vnu ueb vnu aoftmu em học toán mức bình thường thì có nên học ngành này không ạ và em cũng phân vân có nên thi kế toán không vì nhiều người nói ngành này tương lai thừa nhân lực dễ bị thất nghiệp mong được mọi người chia sẻ ý kiến em cảm ơn ạ
2,em tính đi theo ngành cntt học ở hcm mọi người thấy em nên đi theo trường nào thì tốt mà ra trường dễ xin việc làm có ai bt không giúp em với ạ
3,mọi người các anh chị ai làm trong ngành it cho em hỏi một vài câu hỏi được không ạ em là nữ năm sau định thi cntt nên có vài điều muốn được chỉ bảo 1 em nghe nói làm cntt là thường hay thức đêm rất nhiều có đúng không ạ tại em là nữ và sức khỏe không tốt nên không được ngủ quá khuya không biết điều này có ảnh hưởng gì không ạ
3,mọi người ơi cho em hỏi ở hà nội có trường công nào ngành công nghệ đa phương tiện lấy điểm thấp không ạ
0,anh chị em đi trước cho em hỏi em đam mê ngành máy tính có người tư vấn học cao đẳng an ninh mạng ispace anh chị góp ý dùm em nên học hay không ai
3,mọi người cho em hỏi học bên toán hóa anh ở đại học ngoại thương thì có nghành kinh tế đối ngoại không ạ tư vấn giùm em đi bên tổ hợp toán hóa anh ở đại học ngoại thương này thì có những ngành gì với ạ em xin cảm ơn
2,trường nào xét học bạ thì có khả năng vào cao nhỉ mọi người ở hà nội ạ
2,các anh chị cho em xin nhận xét về các ngành này với ạ kinh tế quản trị kinh doanh tổng hợp quan hệ quốc tế em cảm ơn ạ
1,mọi người tư vấn giúp em nghành quản trị khách sạn về nguồn nhân lực mức lương với ạ
3,kỹ na ng hè mie n phí cho học sinh ptth tại viẹ t namteam mình đang to chu c các lo p kỹ na ng mie n phí dịp hè này cho học sinh ptth tại viẹ t nam các mẹ các học trò quan ta m đa ng ký nhé link đa ng ký https forms gle pataljujm9zrtplz9
3,ac cho em hỏi với ạe thích học đồ hoạ nhưng em không thi khối hv được em cũng có biết vẽ moị nguoì có biết ngành gì liên quan đến đồ hoạ không ạ để em vừa hojc vừa ngành vừa hoc thêm đồ hoạ đó ạ em hiện tại đang dự định hoc marketing ạ em cam on
0,e học quản trị kinh doanh mà đang em đang phân vân giữa trường hutech và văn hiến ạ anh chị tư vấn giùm e
2,em chào các cô chú anh chị ạ em muốn thi vào ngành thiết kế thời trang em cũng đã tham khảo nhưng muốn xin kinh nghiệm đã và đag học rồi để thiết thực hơn ạ và mong mọi người cho em xin ý kiến rằng em nên thi vào trường nào hệ cao đẳng ở hà nội ạ
1,chào mọi người em đang phân vân giữa ngành quản trị kinh doanh và ngành cntt không biết ngành nào sau này ra lm dễ xin việc hơn ạ mong mọi người tư vấn giúp em ạ
3,điểm như này mà muốn đi cntt hoặc nhà hàng khách sạn thì có trường nào hông ạ em ở miền nam học phí thoáng tí do nhà em cũng tạm
0,em đang phân vân giữa học quản trị kinh doanh và cntt em muốn theo cntt nhưng 1 phần là tin học 3 năm cấp 3 của em chỉ thuộc dạng tầm trung bình 1 phần tiếng anh của em cũng khá kém
2,mong mọi người phân tích về ưu nhược điểm ở mọi mặt của ngành quản trị kinh doanh so với ngành kế toán doanh nghiệp ạ
3,em muốn hc ngành cntt mọi người ai biết trường nào công lập xét hc bạ tư vấn em với ạ em cảm ơn em ở tphcm ạ
3,em năm nay học 11 có chút khả năng về cntt em học tốt các môn toán văn lý còn anh với hóa thì dở ace cho em lời khuyên về chọn ngành chọn trường với ạ
0,em 2003 có ý định học ngành ngôn ngữ anh trường đại học tmu hà nội anh chị nào tư vấn cho em được không ạ
3,cho em hỏi em muốn thi ngành kế toán mà muốn theo khối c01 thì có trường nào ở hn không ạ
2,mọi người nghĩ sao về sư phạm tiếng anh ạ bố em bảo có tương lai nếu được thì em theo luôn
3,chào mọi người em năm nay học lớp 11 em theo học khối a00 em vẫn chưa chọn được ngành nghề phù hợp với bản thân mọi người cho em hỏi hiện nay đang có nghành nào hot ở khối a00 cho em tham khảo với ạ
2,mọi người ơi em quyết định chọn học liên thông đại học chính quy ngành quản trị kinh doanh hoặc kinh doanh quốc tế em đang phân vân giữa birmingham city university hồng bàng đại học kinh tế tài chính tp hcm và đại học kinh tế tp hcm thì trường nào ổn hơn ạ em thấy bcu giới thiệu là cấp bằng quốc tế của anh có ai học rồi cho em review với được không ạ
0,mọi người cho em hỏi học bên ngành ngôn ngữ thì dù anh hay ngôn ngữ khác cũng học lại từ đầu đúng không ạ
3,chào mọi người bây giờ em mông lung quá ạ em sn 2004 và đã thích nghành y từ khá lâu nhưg 3 môn tổ hợp em đều dở nên định chuyển sang a1 để đỡ đc môn anh văn nhưng lại không tìm thấy được nghành phù hợp với mình ở khối này mấy anh chị tư vấn dùm em với ạ xem em nên ở lại hay ra đi
0,cho em xin ít thông tin về ngành kinh tế của đại học nông lâm tphcm với ạ em cảm ơn
3,https career gpo vn nghe nao cho em muoi tam tuoi khong phai ai cung co the chon dung nghe cho minh a1427 html
2,mọi người cho em hỏi ngành dinh dưỡng là gi ạ sau này ra trường sẽ làm công việc thế nàovà ngành này có dễ kiếm việc không ạ em đã thử tra google tìm hiểu nhưng vẫn còn khá lơ mơ
2,dạ chào anh chị cho em hỏi giữa quản trị kinh doanh và marketing thì mình nên chọn bên nào ạ cho em xin nhận xét vớii ạ
0,mọi người tư vấn cho em ngành tự động hoá cơ điện tử của đại học bk hà nội với ạ
0,ai tư vấn hộ em ngôn ngữ trung đại học mở tphcm với ạ về học phí là khóc ròng luôn rồi á
1,anh chị nào học sư phạm ngữ văn review cho em chút kinh nghiệm ạ học sư phạm ngữ văn 4 năm sau ra trường thì cơ hội tìm công việc có dễ không ạ
2,em dự định học ngành quản lí tài nguyên và môi trường tại đại học bách khoa tphcm và nông lâm tphcm ạ các anh chị nào đã có kinh nghiệm về ngành này như học về những gì cơ hội việc làm cạnh tranh
3,anh chị ơi cho em hỏi em thi khối a1 ngành thiết kế nội thất nhưng không có trường nào có khối a1 thi ngành ý cả nên em thi ngành khác khối a1 nếu sau khi đỗ vào trường rồi em đổi sang ngành thiết kế nội thất thì có được không ạ em cảm ơn
2,ngành dầu khí ổn không ạ
3,chào mọi người em là học sinh trường chuyên và có đạt giải khuyến khích lý cấp tỉnh năm lớp 10 và 11 thì có trường đại học nào tuyển thẳng ở hà nội không ạ
2,em chuẩn bị học đại học bên công nghệ thông tin về an ninh mạng anh chị nào đi trước cho em xin tí kinh nghiệm và ngành này ổn không ạ a
3,các bác cho em hỏi khối a1 đạt 25 26 điểm có những trường nào thuộc khối quân đội ạ
3,có anh chị nào biết về trường tài chính marketing cho em hỏi trường tốt không ạ
2,em tính học sư phạm tiểu học mấy anh chị tư vấn cho em với ạ
3,mình định chọn khối d7 thay vì a00 vì mình thấy lý mình hơi hấp bênh kiểu phần không hiểu cũng khá nhiều và không biết hướng giải quyết bài đó tnao d7 thì có tiếng anh nma t anh của mình thì cũng tệ nữa trung bình 1 bài kt 1 tiết trên lớp ở mức độ pet mà mình làm chỉ 6 là cùng trước đây mình rất dở tiếng anh khi lên c3 mình mới tiến lên đc 1 xíu nma l10 thì chả hiểu sao nhưng gv dạy anh dạy khiến mình hơi ngơ ngác mặc dù đã có tinh thần học lên
3,em có sở thích kinh doanh cho em hỏi là học ngành nào tốt nhất ạ cơ hội việc làm cao nữa ạ
2,e đang phân vân giữa hai ngành kinh doanh quốc tế và quản trị kinh doanh mọi người cho em xin lời khuyên với ạ
2,mọi người tư vấn giúp em với ạ giữa quản trị văn phòng và quản trị nhân lực thì nên học ngành nào hơn ạ
2,dạ mấy anh chị ơi cho em hỏi là giữa ngành quản trị nhân lực với ngành quản trị kinh doanh thì em nên học ngành nào với ạ
3,em học khối d yếu tiếng anh trừ kế toán và những ngành yêu cầu chiều cao ra em không học được thì em có thể học gì có triển vọng ạ sức học của em không cao thuân theo môi trường nhiều bạn tốt em sẽ tốt em hầu như không có đam mê gì luôn ạ có thể xét học bạ ngành gì ở đâu ạ điểm học bạ khối d b của em 20 22 chưa cộng điểm vùng
3,trong nhóm có ai 2002 thi đại học không ạ viết vào đây nguyện vọng của các bạn đc không ạ
3,mọi người đoán xem năm nay ngôn ngữ nhật ở hanu lấy tầm bao nhiêu điểm ạ em hoang mang quá
0,mấy anh chị review giúp em ngành tài chính quốc tế của ftu2 với ạ em thích học toán và cũng học khá tốt thì theo ngành này có hợp không ạ
0,em đang muốn theo ngành cntt sức học của em chỉ ở mức khá nên không thể theo đc các trường top đầu như bách khoa bưu chính viễn thông em đang cân nhắc theo khoa cntt ở các trường đại học thủ đô đại học mở hà nội học viện quản lý giáo dục đại học sao đỏ em rất mong đc lắng nghe những góp ý của anh chị và các bạn em băn khoăn không biết dự tính của em có ổn không
0,theo mọi người thì thích kinh doanh nên học nghành gì ạ em đang băn khoăn giữa quan tri kinh doanh với marketing tự nhận thấy bản thân khá rụt rè liệu có thể ren luyện thành năng động được không và bằng cách nào ạ em thật sự cảm ơn
0,em năm nay 17t mà có tiếng anh cũng khá và muốn làm về công nghệ em đang phân vân giữa cntt thiết kế đồ họa
3,e đang dự định học nghề và đang phân vân giữa hai trường 1 là dạy nghề bách khoa 2 là dạy nghề thanh xuân mọi người chia sẻ giúp em vài kinh nghiệm về hai trường này vowdi ạ
3,cho em xin lời khuyên ạ em muốn học ngành ngôn ngữ trung định vào đại học ngoại ngữ tin học tp hcm mà nghe đồn mỗi năm lại tăng học phí vèo vèo nghe phát sợ đồng thời cho em hỏi thử những trường có đào tạo  ngôn ngữ trung có chất lượng tốt với ạ ở khu vực tp hcm ạ
3,23 tuổi đi học lại cao đẳng đại học có muộn không mọi người
0,em học quản trị khách sạn thì chọn đại học kinh tế tphcm và đại học kinh tế tài chính tphcm ổn không ạ
2,có anh chị nào học cn ô tô không cho em xin chút review ah
3,anh chị ơi cho em hỏi có trường công nào ở thành phố hcm xét học bạ tầm 19 20 điểm không ạ em cảm ơn anh chị ạdạ có ngành công nghệ thực phẩm càng tốt ạ
3,các anh chị cho em hỏi là bây giờ em khá thích thú với đại học ngân hàng em đang tìm hiểu và hi vọng được anh chị tư vấn là em nên có những kĩ năng và kiến thức gì để học đại học ngân hàng và em nên theo ngành gì ạ em đang theo học lớp tự nhiên
3,mọi người ơi cho em hỏi thăm chút khi làm hồ sơ em có để bài thi ngoại ngữ là n1 nhưng đồng thời cũng chọn hình thức miễn thi ngoại ngữ em hoàn toàn đủ điều kiện hôm nay nhận giấy báo thi về thì vẫn thấy phải thi thế là ntn ạ
1,mọi người ơi tư vấn giúp em với ngôn ngữ anh sau này ra trường làm gì ngoài biên phiên dịch và giáo viên ạ ngành này có thể làm bên tài chính kế toán hay kinh doanh không ạ em hoang mang quá em cảm ơn
3,có bạn nào ở hn và chuẩn bị đăng kí họcđại học ở hà nội không nhỉ
0,mọi người cho em hỏi giữa ngành cntt và công nghệ đpt nên chọn ngành nào hơn ạ tại em đều thích cả 2 ngành mà em đang phân vân ạ
3,chào mọi người em sinh năm 2001 đã thi thptqg năm 2019 thi xong em đã đi du học bên trung quốc hiện tại đang dịch nên em chưa qua học được hiện tại tiếng trung em đang ở mức hsk4 điểm cấp 3 là 7 6 8 1 8 0 em muốn học đại học ở vn thì có thể đăng ký xét tuyển học bạ hay có cách nào khác không ạ em cảm ơn
0,chào anh chị em năm nay 18t em đang phân vân giữa 2 nghề điện công nghiệp với cntt học cao đẳng 2 5 năm ạ mọi người tư vấn cho em với ạ em cảm ơn ạ
0,mọi người ơi cho em hỏi em đang định thi về ngành du lịch em đang phân vân giữa 2 trường khoa học xã hội và nhân văn và trường đại học văn hóa mong mọi người comment ý kiến và vote hộ mình cảm ơn mọi người
0,anh chị cho em xin review ngành giáo dục mầm non trường dh sư phạm tphcm đi ạ cho em xịn kinh nghiệm thi môn năng khiếu thi có khó kh ạ em cảm ơn mọi ngườig
3,mọi người ơi mình và vài đứa bạn chuẩn bị tốt nghiệp cao đẳng ở mỹ và chuẩn bị về vn bọn mình muốn apply trường đại học nào nhận tín chỉ của trường nước ngoài hoặc nhận bằng cao đẳng nước ngoài để học liên thông đại học mọi người có biết trường nào nhận hay có danh sách trường đại học quốc tế nào cho mình xin với được không ạ ps bọn mình không có bằng cấp 3 vì học nhảy cóc ạ em hong có nhu cầu mua bằng gì nha mọi người ơi
0,cho em hỏi có anh chị nào học đại học mở đang học chương trình liên kết quốc tế với đại học rouen không ạ cho em xin review về chất lượng với ạ em có tiếng anh ổn gpa thpt trên 8 0 thì có thể đăng kí không ạ
0,ngành quản trị kinh doanh nên học ngoại thương hay là kinh tế quốc dân ạ
0,đến bây giờ em vẫn chưa thật sự biết mình thích gì em đã đặt nguyện vọng vào ngành quản trị kinh doanh nhưng em cũng có hứng thú với marketing nhưng bạn bè em khuyên nên học ngành rộng là quản trị kinh doanh nó sẽ bao gầm cả marketing để sau này em có thể làm được nhiều việc dù ở vị trí nào mọi người cho em ý kiến em nên học quản trị kinh doanh hay mảketing ạ
0,nên chọn truyền thông đpt hay thiết kế đồ họa em đang lăn tăn quá
0,chào anh chị cho em hỏi tiếp viên hàng không học bên ban tự nhiên hay xã hội vậy ạ và học khối nào ạ
0,thi hoặc thì chọn tự nhiên hay xã hội ạ
0,cho em xin review của mấy anh chị học ngành quản trị kinh doanh được không ạ em cũng đang lúng túng quá và cho em hỏi quản trị kinh doanh mai mốt ra trường làm những việc gì ạ tiện thể các anh chị tư vấn dùm em học ngành kinh tế ntn ạ
0,em rất thích ngành tâm lý học a chị nào review cho em đc không về trường học công việc khi em ra trường có thể làm và mức lương phù hợp ạ
0,nên chọn nghành nào đây mọi người cho em ý kiến ik h em rối lắm áp lực mọi thứ đg diễn ra và sắp phải đối mặt
0,chào mọi người ạ cho em xin ý kiến của các tiền bối em có khả năng ngoại ngữ khá do có đi học trung tâm ạ thì khi chọn ngành em nên chọn học ngôn ngữ để trau dồi thêm kiến thức chuyên sâu hay em nên học chương trình đào tạo chất lượng cao đào tạo bằng ta các chuyên ngành khác để học tập trau dồi thêm kỹ năng của các nhóm ngành đó ạ gv em nói nên học cái mình biết chứ đừng học cái mình không biết nhưng một gv khác lại khuyên em không nên học ngôn ngữ vì bỏ 4 năm đại học ch
0,dạ theo em biết thì ngành quản trị kinh doanh sẽ học khá rộng và không sâu nếu như vậy khi ra trường thì làm sao có thể làm ngành nào ổn định ạ và nếu không sâu như thế liệu doanh nghiệp tuyển dụng vào để làm gì ạ em rất thắc mắc vì điều này theo em thấynếu ai có ý định tự làm chủ của doanh nghiệp thì học ngành này là hợp lý vì biết hết cả nhưng còn người như em chỉ muốn ra làm có công việc ổn định với mức lương có thể chấp nhận thì có nên học quản trị kinh doanh không ạ an
3,xin chào anh chị trong nhóm ạ mọi người tư vấn giúp em với em tốt nghiệp thpt năm 2017 hiện tại em đang làm việc ở tỉnh tiền giang em muốn học ngành quản trị nhân sự hoặc quan hệ công chúng hệ đào tạo từ xa em có tìm hiểu thì thấy đại học mở tphcm có tuyển em có liên hệ hotline để được tư vấn nhưng chưa có phản hồi cho em hỏi ngoài đại học mở còn trường nào có tuyển sinh đào tạo từ xa hệ cđđh đều được hình thức tuyển sinh có phải thi đầu vào và học phí ra sao rất mong đư
3,em muốn thi tài chính ngân hàng quản trị kinh doanh mà học lực của em thi tầm 21d thì học trường nào tốt a
2,review về ngành quản trị kinh doanh cho em nghe đi mọi người
0,có anh chị nào học quản trị kinh doanh không ạ em có 1 vài vấn đề thắc mắc muốn giải đáp lắm có anh chị nào tốt bụng bỏ chút thời gian khai sáng cho đứa em mù đường lạc lối này với em xin cảm ơn
0,mọi người cho em xin ít lời khuyên khi chọn học quản trị kinh doanh với em hiện tại vẫn chưa biết phải chuẩn bị như thế nào
3,học bạ em điểm cũng cao trung bình cũng 7 phẩy muốn xét học bạ để học cao đẳng mà em phân vân chưa biêt học trường nào anh chị tư vấn em với ạ
0,mọi người cho em hỏi học các ngành về kinh tế makerting quản trị kinh doanh sau này có cơ hội ra nước ngoài không ạ
0,chào mọi người em năm nay lên lớp 12 và chưa xác định được ngành nghề em học khá toán văn anh tốt em thích kinh doanh bản thân tính toán cũng khá nhạy bén nhưng vẫn em ngại chọn các ngành về kinh doanh vì nghĩ bản thân chưa đủ trình độ các môn văn anh vẫn trội hơn em cần tư vấn ạ
0,trong đây có anh chị nào đã và đang theo học ngành quản trị kinh doanh có thể để lại cho em ib hỏi tí dc không ạ em cảm ơn
0,em thích kinh doanhsau này muốn mở cơ sở kinh doanh riêng thì nên học marketing hay quản trị kinh doanh ạ em cảm ơn
0,vững bước tương lai với nghề nghiệp ổn định
0,chào mọi người em năm nay đã là hs chuẩn bị sang lớp 12 nhưng còn rất phân vân về chọn trường chọn ngành 1 số ngành em quan tâm là kinh doanh quốc tế kinh tế đối ngoại quản trị khách sạn quản trị lữ hành maketting em có nhược điểm là tiếng anh còn kém á nhưng đc cái là nói chuyện cx cởi mở và kiên nhẫn trong group có anh chị nào đã tốt nghiệp các ngành trên tư vấn cho em với ạ em cảm ơn nhìu nhìu nha p s gia đình em ở nông thôn trong huyện thôi kinh tế cx không khá
0,dạ hiện em đang học lớp 12 và cần anh chị trong group tư vấn giúp em em có năng lực về tiếng anh nên định hướng của em sau này sẽ theo hướng giảng dạy hoặc nghiên cứu ạ em đang phân vân giữa chọn ngành sư phạm tiếng anh hoặc ngôn ngữ anh chuyên ngành sư phạm ạ em muốn học ở tp hcm nên anh chị có kinh nghiệm cho em xin lời khuyên với ạ em cảm ơn rất nhiều ạ
0,xin chào các anh chị các bạn trong group hiện nay em đang phân vân giữa các ngành là ngôn ngữ anh logistic và kinh tế đối ngoại các anh chị đi trước có thể cho em xin ít review về cơ hội việc làm của các ngành này được không ạ em xin cảm ơn bonus trong ba ngành thì  ngôn ngữ a em thích nhỉnh hơn một xíu nhưng em vẫn chưa rõ lắm về nghề liên quan nếu muốn làm giảng viên tiếng anh thì phải đáp ứng những yêu cầu gì ạ
0,mọi người cho em hỏi có ai định cb hc hdv trường trung cấp saigontourist kh ạ
0,em học nghành quan hệ công chúng trường nào đào tạo tốt và đảm bảo việc làm vậy mọi người giúp em với uef hay văn lang đây
3,mọi người tư vấn giúp em với học đại học kinh tế ở tphcm nên chọn trường nào ạ có đầu ra tốt tý
3,cho em hỏi bây giờ chỉ đợi thi xong mới đổi được nguyện vọng mà chỉ đc đổi 1nv chứ giờ không thể rút hồ sơ về sửa thêm nhiều nv đúng không m ng
3,nên học trường đại học kinh tế luật thành phố hồ chí minh hay đại học luật thành phố hồ chí minh sẽ tốt hơn
3,ở đây có ai đk xét tuyển thẳng 3 năm giỏi vào đhqg hcm chấm mình nhờ chút đc không ạ
1,anh chị học luật cho em hỏi là cơ hội việc làm có cao không ạ em đang phân vân giữa chọn tâm lí học với luật không biết nên chọn ngành nào để có cơ hội làm việc cao hơn em sợ thất nghiệp lắm huhu
1,anh chị tư vấn giúp em liệu em nên chọn thương mại điện tử hay marketing truyền thông ạ ngành nào có cơ hội việc làm cao hơn hoặc lương hấp dẫn hơn
0,em có dự định học kinh tế ngành quản trị kinh doanh
0,em nghe bảo học quản trị kinh doanh sau này ra trường khó xin việc nhưng em là 1 người thích kinh doanhước mơ sau này trở thành chủ doanh nghiệp không ai đánh thuế ước mơ cả em đã lên gg tìm hiểucũng như nhờ các anh chị lớn hơn tư vấn và kết quả em nhận được là 2 luồng ý kiến trái ngược nhau người bảo nhà có công ty thì mới mơ ước trở thành bà chủhoặc phải học thật giỏi thật ra thì hoàn cảnh gia đình em thì bình thườngko giàu và cũng không quá nghèo còn trong quá trình học đạ
0,e nên học quản trị kinh doanh hay quản trị kinh doanh song ngữ anh việt với lại em đang phân vân kế toán kiểm toán và quản trị kinh doanh
0,chào mọi ngườigg mọi ngườig cho em xin review về ngành quản trị nhân lực và tiếng anh thương mại được khong ạ anh chị nào học ngành này cho em hỏi là nhìn chung mình sẽ học những gì với ưu nhược của 2 ngành là gì ạ em cảm ơn nhiều
0,nhóm mình có ai có thông tin về các trường đại học đào tạo cntt mà xét tuyển học bạ không ạ em muôn tìm khu vực miền bắc ạ p s ảnh chỉ để đỡ trôi vài thôi ạ
0,cho em hỏi là ngành quản trị kinh doanh mai mốt sau này ra làm ngành này xin được việc không ạ và học ngành quản trị kinh doanh nên học tự nhiên hay xã hội mọi người tư vấn dùm em với ạ
0,nhờ mấy anh chị tư vấn dùm em các nghành trong khối a1 liên quan nhiều đến tiếng anh và có cơ hội việc làm ở nước ngoài với ạ
3,em có dự định học ngành ngôn ngữ trung ạ mà em chỉ biết trường đại học ngoại ngữ đại học qghn đào tạo mà điểm trường đó rất cao các anh chị khoá trên có biết trường nào đào tạo ngôn ngữ trung nào khác nữa không ạ em cảm ơn ạ
0,ngành tài chính ngân hàng thì nên học ở đại học ngân hàng hay đại học kinh tế tphcm ạ
0,anh chị có thể giúp em cho em ít review về quản trị nhân lực và marketing đi ạ
0,anh chị có thể tư vấn cho em nên học khoa trung thương mại ftu hay khoa hàn hanu được không ạ em cảm ơn nhiều ạ
0,các bạn cho mình hỏi mình năm nay 23 tuổi định học ngành tự động hoá theo các bạn mình lên học văn bằng 2 chính quy của bk hn hay xét tuyển bằng bạ học vào một trường đại khác
0,mọi người có ai học tâm lý học không ạ có thể cho mình xin 1 ít review được không ạ mình cảm ơn ạ
0,anh chị cho em hỏi em học ngành công nghệ kỹ thuật oto ạem phân vân giữa văn lang đại học công nghiệp và đại học giao thông vận tải ạace có thể cho em xin ít ý kiến không ạ
0,chương trình hướng nghiêp cho học sinh cấp 3 từ thạc sĩ tâm lý chuyên gia ngô thái hà20h tối nay qua zoom online mời các phụ huynh và các em theo dõi nhé inbox chị gửi link zoom
3,chào anh chị năm nay em 17t muốn chọn ngành công nghệ kỹ thuật oto thì nên chọn trường nào ạ
0,giờ em không muốn học đại học mà chỉ đi học tiếng hàn ở trung tâm thôi thì có ổn không hay có nên học thêm cái gì khác nữa để sau này dễ xin việc hơn
0,e đang có ý định học ngôn ngữ hàn kh bik có ai có thể tư vấn cho em đc kh ạ tại em cũng rất thích văn hoá hàn quốc ạ
0,mọi người cho em hỏi với điểm này liệu xét học bạ vào trường đại học mở tphcm hoặc trường kinh tế tài chính tphcm thì có đc không ạ em học d01 và định học quản trị kinh doanh ạmọi người tư vấn dùm em với ạ em cảm ơn ạ
0,em học quản trị kinh doanh thì đại học mở và cao đẳng kinh tế đối ngoại nào tốt hơn ạ
0,em đang phân vân ngành thiết kế nội thất và bất động sản anh chị nào rảnh tư vấn giúp em với ạ em cảm ơn
0,em rất đam mê nấu ăn nhưng mẹ em không đồng ý cho em theokhông em tính chọn quản trị kinh doanh có được không ạ
0,mọi người nghỉ s về quản trị kinh doanh với quản trị nhân lực ai đã và đang học cho em xin chút ý kiến ạ em cảm ơn
0,cho em xin review đại học ngân hàng ngành quản trị kinh doanh ạ em cảm ơn
0,mọi người ơi em muốn học tài chính ngân hàng nhưng không biết đào tạo như thế nào và việc làm sao này ra sao anh chị có thể tư vấn cho em được không ạ
3,chào mọi người em hiện tại muốn học bên tài chính ngân hàng ạ mọi người có thể cho em pk trường nào đào tạo tốt học phí oke không ạ zs cho em hỏi thêm là em chỉ học đc môn toán còn tin học thì tệ tiếng anh ở tầm trung thì trong khi học có trở ngại gì không em cảm ơn ạ
3,name
2,cho em xin ít review về ngành quản trị nhân sự với ngành bảo hiểm được không ạ theo các anh chị thì nên theo ngành nào ạ
